file_name,vulnerability,model
falcon180b-51545.c,0,falcon180b
gpt35-16716.c,1,gpt35
gemini_pro-23189.c,1,gemini_pro
falcon2-11B-6966.c,0,falcon2
gpt4o_mini-15645.c,1,gpt4o_mini
codellama_13b-2018.c,0,codellama_13b
falcon180b-20246.c,0,falcon180b
codellama_13b-6319.c,0,codellama_13b
codellama_13b-10829.c,1,codellama_13b
mistral_7b-8043.c,0,mistral_7b
mistral_7b-4236.c,0,mistral_7b
falcon180b-23670.c,1,falcon180b
falcon2-11B-8534.c,1,falcon2
codellama_13b-7934.c,1,codellama_13b
gemini_pro-7773.c,0,gemini_pro
gpt35-45731.c,0,gpt35
gpt4o_mini-33469.c,0,gpt4o_mini
falcon2-11B-2321.c,1,falcon2
falcon180b-67718.c,0,falcon180b
gpt4o_mini-35254.c,1,gpt4o_mini
mistral_7b-8583.c,0,mistral_7b
codellama_13b-8719.c,0,codellama_13b
mistral_7b-9886.c,1,mistral_7b
gemini_pro-27923.c,1,gemini_pro
gpt35-741.c,1,gpt35
codellama_13b-4839.c,0,codellama_13b
codellama_13b-8475.c,0,codellama_13b
falcon180b-3005.c,1,falcon180b
gpt4o_mini-465.c,0,gpt4o_mini
codellama_13b-6629.c,0,codellama_13b
llama2-13B-10700.c,0,llama2
falcon2-11B-736.c,0,falcon2
mistral_7b-6859.c,0,mistral_7b
gemma7b-11213.c,1,gemma7b
gemma7b-6607.c,1,gemma7b
gpt4o_mini-19398.c,0,gpt4o_mini
falcon180b-4274.c,0,falcon180b
gpt35-15508.c,0,gpt35
falcon180b-5774.c,0,falcon180b
gpt4o_mini-3789.c,1,gpt4o_mini
codellama_13b-9692.c,1,codellama_13b
gpt35-60916.c,0,gpt35
codellama_13b-7785.c,1,codellama_13b
falcon2-11B-11682.c,1,falcon2
llama2-13B-17028.c,1,llama2
mistral_7b-5772.c,1,mistral_7b
gemini_pro-16591.c,0,gemini_pro
mistral_7b-4515.c,1,mistral_7b
mistral_7b-5567.c,0,mistral_7b
falcon180b-66859.c,1,falcon180b
falcon2-11B-7856.c,1,falcon2
mistral_7b-4052.c,1,mistral_7b
mistral_7b-7256.c,1,mistral_7b
gemma7b-44758.c,0,gemma7b
gemma7b-22221.c,1,gemma7b
gpt4o_mini-39650.c,0,gpt4o_mini
gpt4o_mini-20658.c,1,gpt4o_mini
falcon2-11B-10487.c,1,falcon2
gemma7b-45785.c,1,gemma7b
llama2-13B-4445.c,1,llama2
falcon2-11B-24.c,0,falcon2
codellama_13b-9127.c,1,codellama_13b
llama2-13B-18613.c,1,llama2
gemini_pro-18646.c,1,gemini_pro
codellama_13b-7746.c,0,codellama_13b
mistral_7b-3264.c,0,mistral_7b
mistral_7b-3312.c,1,mistral_7b
gemma7b-18784.c,0,gemma7b
gemini_pro-38938.c,1,gemini_pro
gpt35-9735.c,0,gpt35
falcon180b-19863.c,0,falcon180b
gpt4o_mini-26286.c,0,gpt4o_mini
llama2-13B-11032.c,1,llama2
mistral_7b-1693.c,0,mistral_7b
falcon2-11B-2079.c,1,falcon2
gemma7b-23484.c,0,gemma7b
falcon2-11B-11025.c,0,falcon2
gemini_pro-12030.c,1,gemini_pro
codellama_13b-5799.c,0,codellama_13b
gemini_pro-30417.c,0,gemini_pro
gpt4o_mini-32340.c,0,gpt4o_mini
mistral_7b-1825.c,0,mistral_7b
codellama_13b-448.c,0,codellama_13b
llama2-13B-14315.c,0,llama2
falcon180b-49485.c,0,falcon180b
falcon180b-28300.c,0,falcon180b
gpt4o_mini-32412.c,1,gpt4o_mini
gemini_pro-7668.c,1,gemini_pro
gemma7b-25629.c,1,gemma7b
gemini_pro-20748.c,1,gemini_pro
falcon180b-67851.c,0,falcon180b
codellama_13b-11996.c,0,codellama_13b
gemma7b-28413.c,1,gemma7b
mistral_7b-4.c,1,mistral_7b
llama2-13B-9106.c,0,llama2
mistral_7b-5656.c,1,mistral_7b
falcon180b-52955.c,0,falcon180b
falcon2-11B-176.c,1,falcon2
llama2-13B-6244.c,1,llama2
codellama_13b-2005.c,0,codellama_13b
gemini_pro-38984.c,1,gemini_pro
llama2-13B-10523.c,1,llama2
falcon2-11B-5262.c,0,falcon2
gemma7b-21350.c,1,gemma7b
falcon2-11B-1870.c,1,falcon2
gpt35-14606.c,0,gpt35
llama2-13B-15579.c,1,llama2
llama2-13B-15823.c,0,llama2
llama2-13B-7320.c,0,llama2
mistral_7b-3181.c,1,mistral_7b
codellama_13b-3344.c,0,codellama_13b
codellama_13b-8188.c,0,codellama_13b
falcon180b-21888.c,0,falcon180b
mistral_7b-429.c,1,mistral_7b
mistral_7b-3894.c,0,mistral_7b
gemini_pro-23454.c,0,gemini_pro
mistral_7b-4183.c,1,mistral_7b
llama2-13B-16719.c,1,llama2
mistral_7b-3492.c,1,mistral_7b
gemini_pro-17786.c,1,gemini_pro
gemini_pro-32215.c,1,gemini_pro
mistral_7b-5832.c,0,mistral_7b
codellama_13b-2862.c,1,codellama_13b
llama2-13B-15576.c,0,llama2
codellama_13b-3433.c,0,codellama_13b
mistral_7b-4432.c,1,mistral_7b
mistral_7b-4207.c,1,mistral_7b
llama2-13B-16878.c,0,llama2
falcon2-11B-1890.c,0,falcon2
gpt4o_mini-18261.c,1,gpt4o_mini
mistral_7b-501.c,1,mistral_7b
llama2-13B-2473.c,1,llama2
mistral_7b-1217.c,1,mistral_7b
gpt35-11990.c,1,gpt35
llama2-13B-13893.c,1,llama2
mistral_7b-3649.c,0,mistral_7b
gpt4o_mini-11541.c,1,gpt4o_mini
falcon2-11B-9015.c,0,falcon2
llama2-13B-13937.c,1,llama2
mistral_7b-7926.c,1,mistral_7b
mistral_7b-9987.c,1,mistral_7b
gemini_pro-9952.c,0,gemini_pro
llama2-13B-8953.c,1,llama2
llama2-13B-5000.c,1,llama2
falcon2-11B-7389.c,0,falcon2
gemma7b-15484.c,1,gemma7b
gemini_pro-3698.c,1,gemini_pro
falcon2-11B-757.c,1,falcon2
gemma7b-9426.c,1,gemma7b
codellama_13b-6754.c,0,codellama_13b
llama2-13B-7471.c,0,llama2
gemini_pro-13905.c,0,gemini_pro
gemma7b-30272.c,0,gemma7b
falcon2-11B-4715.c,0,falcon2
falcon2-11B-1222.c,1,falcon2
falcon180b-52196.c,0,falcon180b
codellama_13b-7399.c,0,codellama_13b
gpt35-76034.c,1,gpt35
falcon180b-55272.c,1,falcon180b
llama2-13B-9731.c,1,llama2
mistral_7b-3616.c,0,mistral_7b
gpt35-64530.c,0,gpt35
gpt35-63953.c,0,gpt35
falcon180b-25541.c,0,falcon180b
codellama_13b-4903.c,0,codellama_13b
codellama_13b-8837.c,0,codellama_13b
mistral_7b-2879.c,0,mistral_7b
gpt35-313.c,0,gpt35
falcon2-11B-3118.c,1,falcon2
codellama_13b-9696.c,1,codellama_13b
falcon180b-33501.c,0,falcon180b
codellama_13b-7614.c,1,codellama_13b
falcon180b-317.c,0,falcon180b
falcon2-11B-9177.c,0,falcon2
falcon2-11B-681.c,1,falcon2
gemini_pro-37412.c,1,gemini_pro
gemma7b-4206.c,1,gemma7b
falcon2-11B-4758.c,1,falcon2
falcon2-11B-4736.c,1,falcon2
gpt4o_mini-30326.c,1,gpt4o_mini
codellama_13b-7935.c,0,codellama_13b
llama2-13B-10898.c,0,llama2
gpt35-10608.c,0,gpt35
gemini_pro-26586.c,1,gemini_pro
falcon180b-17517.c,1,falcon180b
llama2-13B-2602.c,0,llama2
llama2-13B-11347.c,1,llama2
gpt35-53257.c,1,gpt35
falcon2-11B-4982.c,1,falcon2
gemini_pro-22455.c,1,gemini_pro
falcon180b-37699.c,0,falcon180b
mistral_7b-9864.c,0,mistral_7b
falcon2-11B-3782.c,0,falcon2
falcon2-11B-5354.c,1,falcon2
gpt4o_mini-23161.c,0,gpt4o_mini
mistral_7b-8905.c,0,mistral_7b
gpt35-73714.c,1,gpt35
gpt4o_mini-21200.c,1,gpt4o_mini
falcon2-11B-10058.c,0,falcon2
llama2-13B-3383.c,0,llama2
falcon180b-58994.c,0,falcon180b
gemini_pro-3413.c,0,gemini_pro
falcon180b-38219.c,0,falcon180b
falcon180b-19387.c,0,falcon180b
mistral_7b-879.c,1,mistral_7b
llama2-13B-1657.c,1,llama2
codellama_13b-11272.c,0,codellama_13b
gpt4o_mini-7738.c,1,gpt4o_mini
llama2-13B-3890.c,1,llama2
gpt4o_mini-8177.c,0,gpt4o_mini
falcon180b-23704.c,1,falcon180b
llama2-13B-10575.c,1,llama2
llama2-13B-863.c,1,llama2
gpt35-37144.c,0,gpt35
falcon2-11B-2189.c,1,falcon2
falcon180b-52143.c,1,falcon180b
llama2-13B-6252.c,1,llama2
gemini_pro-38792.c,0,gemini_pro
gemma7b-39420.c,1,gemma7b
gemini_pro-35438.c,1,gemini_pro
codellama_13b-2050.c,1,codellama_13b
gpt35-15208.c,1,gpt35
falcon180b-4060.c,0,falcon180b
codellama_13b-7344.c,0,codellama_13b
gpt35-172.c,1,gpt35
gpt35-10279.c,0,gpt35
gpt35-36352.c,1,gpt35
llama2-13B-9224.c,1,llama2
mistral_7b-7774.c,1,mistral_7b
codellama_13b-3622.c,0,codellama_13b
gpt4o_mini-11860.c,0,gpt4o_mini
codellama_13b-3122.c,0,codellama_13b
falcon180b-18073.c,0,falcon180b
falcon2-11B-2701.c,0,falcon2
gpt4o_mini-18737.c,1,gpt4o_mini
mistral_7b-640.c,0,mistral_7b
codellama_13b-1399.c,0,codellama_13b
llama2-13B-3166.c,1,llama2
codellama_13b-6125.c,1,codellama_13b
mistral_7b-1936.c,0,mistral_7b
gpt4o_mini-33223.c,0,gpt4o_mini
gemini_pro-31053.c,0,gemini_pro
llama2-13B-4977.c,1,llama2
llama2-13B-18594.c,1,llama2
gpt4o_mini-39114.c,0,gpt4o_mini
llama2-13B-9783.c,0,llama2
codellama_13b-11906.c,0,codellama_13b
gpt4o_mini-34770.c,1,gpt4o_mini
llama2-13B-8164.c,0,llama2
falcon2-11B-5288.c,0,falcon2
gpt35-20795.c,0,gpt35
codellama_13b-2218.c,0,codellama_13b
mistral_7b-1436.c,1,mistral_7b
mistral_7b-498.c,0,mistral_7b
gemma7b-44589.c,1,gemma7b
falcon2-11B-3839.c,1,falcon2
llama2-13B-18117.c,0,llama2
codellama_13b-10932.c,1,codellama_13b
falcon2-11B-7525.c,1,falcon2
gpt4o_mini-36262.c,0,gpt4o_mini
gpt4o_mini-18453.c,1,gpt4o_mini
llama2-13B-13339.c,1,llama2
gemma7b-19852.c,1,gemma7b
gemma7b-7852.c,0,gemma7b
mistral_7b-4309.c,0,mistral_7b
llama2-13B-12271.c,0,llama2
llama2-13B-2349.c,0,llama2
llama2-13B-10367.c,0,llama2
gemini_pro-15258.c,0,gemini_pro
falcon180b-19520.c,1,falcon180b
falcon180b-68977.c,1,falcon180b
falcon2-11B-6334.c,0,falcon2
gemini_pro-32573.c,1,gemini_pro
gpt35-56256.c,0,gpt35
gpt4o_mini-4556.c,0,gpt4o_mini
gemma7b-18246.c,0,gemma7b
codellama_13b-150.c,1,codellama_13b
mistral_7b-4027.c,0,mistral_7b
mistral_7b-2910.c,0,mistral_7b
falcon180b-20553.c,0,falcon180b
gemma7b-9547.c,1,gemma7b
codellama_13b-5500.c,0,codellama_13b
gpt35-12505.c,0,gpt35
falcon2-11B-5469.c,0,falcon2
mistral_7b-9300.c,1,mistral_7b
falcon180b-43232.c,0,falcon180b
gpt4o_mini-8805.c,0,gpt4o_mini
gpt35-65442.c,0,gpt35
codellama_13b-892.c,1,codellama_13b
gpt4o_mini-36961.c,0,gpt4o_mini
falcon2-11B-2766.c,1,falcon2
gemini_pro-37869.c,0,gemini_pro
mistral_7b-7610.c,0,mistral_7b
falcon2-11B-9118.c,0,falcon2
gpt35-5213.c,0,gpt35
falcon180b-53283.c,0,falcon180b
llama2-13B-3329.c,0,llama2
gpt35-77766.c,1,gpt35
gemini_pro-29391.c,0,gemini_pro
codellama_13b-3488.c,0,codellama_13b
gpt35-2248.c,0,gpt35
gemini_pro-13039.c,0,gemini_pro
mistral_7b-2437.c,1,mistral_7b
gemma7b-19138.c,1,gemma7b
gemini_pro-5542.c,0,gemini_pro
falcon2-11B-6993.c,0,falcon2
codellama_13b-10437.c,0,codellama_13b
falcon180b-20608.c,0,falcon180b
gpt4o_mini-22201.c,1,gpt4o_mini
mistral_7b-646.c,1,mistral_7b
falcon180b-23075.c,1,falcon180b
mistral_7b-412.c,1,mistral_7b
codellama_13b-629.c,1,codellama_13b
llama2-13B-19185.c,0,llama2
gpt35-69064.c,1,gpt35
gpt4o_mini-14871.c,0,gpt4o_mini
gpt35-77534.c,0,gpt35
mistral_7b-690.c,1,mistral_7b
gemini_pro-23851.c,0,gemini_pro
gpt35-32219.c,1,gpt35
gpt4o_mini-6288.c,1,gpt4o_mini
mistral_7b-6530.c,1,mistral_7b
codellama_13b-10788.c,0,codellama_13b
falcon180b-65339.c,0,falcon180b
gpt35-74615.c,1,gpt35
falcon2-11B-4397.c,0,falcon2
gpt4o_mini-20312.c,0,gpt4o_mini
gpt35-39132.c,1,gpt35
codellama_13b-9480.c,1,codellama_13b
gpt35-28444.c,0,gpt35
gemma7b-23674.c,0,gemma7b
gemma7b-18349.c,1,gemma7b
falcon2-11B-5345.c,0,falcon2
llama2-13B-10137.c,0,llama2
gpt4o_mini-24172.c,1,gpt4o_mini
codellama_13b-4888.c,1,codellama_13b
falcon2-11B-11710.c,1,falcon2
llama2-13B-7017.c,1,llama2
gemini_pro-15033.c,0,gemini_pro
codellama_13b-4597.c,1,codellama_13b
gemini_pro-31912.c,1,gemini_pro
gemini_pro-33940.c,0,gemini_pro
mistral_7b-2802.c,1,mistral_7b
mistral_7b-1161.c,0,mistral_7b
codellama_13b-6898.c,1,codellama_13b
mistral_7b-7917.c,1,mistral_7b
gemini_pro-34460.c,0,gemini_pro
falcon180b-3495.c,0,falcon180b
gpt4o_mini-29303.c,0,gpt4o_mini
gemma7b-1717.c,1,gemma7b
gemma7b-13384.c,0,gemma7b
gemma7b-5126.c,1,gemma7b
gemma7b-39011.c,0,gemma7b
gpt4o_mini-34016.c,0,gpt4o_mini
llama2-13B-15244.c,0,llama2
falcon180b-1669.c,1,falcon180b
gpt4o_mini-28008.c,0,gpt4o_mini
codellama_13b-8905.c,1,codellama_13b
falcon2-11B-254.c,0,falcon2
gpt35-51514.c,1,gpt35
falcon180b-69850.c,1,falcon180b
llama2-13B-13920.c,0,llama2
gpt4o_mini-16785.c,1,gpt4o_mini
falcon2-11B-2363.c,1,falcon2
gemini_pro-33435.c,1,gemini_pro
mistral_7b-2093.c,1,mistral_7b
mistral_7b-3267.c,1,mistral_7b
gemini_pro-25018.c,1,gemini_pro
gemini_pro-16199.c,0,gemini_pro
gpt4o_mini-5197.c,1,gpt4o_mini
gpt35-33660.c,1,gpt35
gemma7b-19626.c,1,gemma7b
falcon180b-7966.c,0,falcon180b
gpt4o_mini-17095.c,0,gpt4o_mini
llama2-13B-6328.c,0,llama2
falcon2-11B-7701.c,1,falcon2
falcon2-11B-8830.c,0,falcon2
falcon180b-2291.c,1,falcon180b
gpt4o_mini-15470.c,0,gpt4o_mini
falcon2-11B-7620.c,1,falcon2
gpt35-22809.c,0,gpt35
gemma7b-4190.c,1,gemma7b
gemini_pro-7023.c,0,gemini_pro
falcon2-11B-10265.c,0,falcon2
llama2-13B-19414.c,0,llama2
falcon180b-55187.c,0,falcon180b
gemma7b-45380.c,0,gemma7b
gemini_pro-29395.c,0,gemini_pro
gemini_pro-37958.c,1,gemini_pro
gpt4o_mini-3960.c,0,gpt4o_mini
gpt4o_mini-32613.c,1,gpt4o_mini
codellama_13b-9907.c,1,codellama_13b
falcon2-11B-8222.c,0,falcon2
llama2-13B-9143.c,0,llama2
mistral_7b-3174.c,1,mistral_7b
falcon180b-64940.c,1,falcon180b
falcon180b-46102.c,1,falcon180b
falcon2-11B-9866.c,1,falcon2
gpt35-75924.c,0,gpt35
gpt4o_mini-38374.c,0,gpt4o_mini
gemma7b-4115.c,1,gemma7b
mistral_7b-6114.c,0,mistral_7b
codellama_13b-4928.c,0,codellama_13b
codellama_13b-11208.c,0,codellama_13b
mistral_7b-3851.c,0,mistral_7b
gemma7b-21238.c,1,gemma7b
gemma7b-20289.c,0,gemma7b
gemini_pro-10578.c,0,gemini_pro
gpt4o_mini-30426.c,0,gpt4o_mini
falcon180b-51614.c,0,falcon180b
llama2-13B-11759.c,0,llama2
falcon180b-30860.c,0,falcon180b
gemini_pro-29792.c,0,gemini_pro
gpt35-63883.c,1,gpt35
mistral_7b-5836.c,0,mistral_7b
falcon180b-54621.c,0,falcon180b
gpt4o_mini-5211.c,1,gpt4o_mini
gemini_pro-31680.c,0,gemini_pro
falcon2-11B-4578.c,0,falcon2
llama2-13B-9311.c,1,llama2
gpt4o_mini-22174.c,0,gpt4o_mini
gpt4o_mini-18697.c,1,gpt4o_mini
falcon180b-68136.c,1,falcon180b
llama2-13B-11246.c,0,llama2
falcon2-11B-9797.c,0,falcon2
gpt35-76735.c,0,gpt35
llama2-13B-9966.c,0,llama2
falcon180b-20463.c,1,falcon180b
falcon180b-8919.c,0,falcon180b
falcon2-11B-5192.c,1,falcon2
gemma7b-33990.c,0,gemma7b
mistral_7b-3733.c,1,mistral_7b
mistral_7b-5813.c,1,mistral_7b
gemma7b-45611.c,0,gemma7b
falcon2-11B-1690.c,1,falcon2
mistral_7b-3537.c,0,mistral_7b
mistral_7b-3249.c,0,mistral_7b
gpt35-12317.c,1,gpt35
gemini_pro-21887.c,1,gemini_pro
gemini_pro-13752.c,1,gemini_pro
gpt35-77299.c,1,gpt35
falcon180b-16383.c,1,falcon180b
codellama_13b-4450.c,1,codellama_13b
gemini_pro-27613.c,1,gemini_pro
falcon180b-42279.c,0,falcon180b
falcon180b-63181.c,0,falcon180b
gpt35-16106.c,1,gpt35
gemini_pro-31795.c,0,gemini_pro
gpt35-63676.c,0,gpt35
gemma7b-13055.c,1,gemma7b
llama2-13B-13929.c,0,llama2
llama2-13B-13220.c,0,llama2
gpt4o_mini-24114.c,1,gpt4o_mini
falcon180b-22388.c,0,falcon180b
gpt4o_mini-35427.c,0,gpt4o_mini
codellama_13b-1552.c,0,codellama_13b
mistral_7b-8513.c,1,mistral_7b
mistral_7b-9696.c,0,mistral_7b
gemini_pro-30085.c,1,gemini_pro
gpt35-21399.c,1,gpt35
mistral_7b-817.c,0,mistral_7b
falcon2-11B-11531.c,1,falcon2
falcon2-11B-7855.c,1,falcon2
falcon2-11B-7393.c,1,falcon2
falcon180b-46064.c,0,falcon180b
gemma7b-16181.c,0,gemma7b
llama2-13B-18517.c,1,llama2
mistral_7b-5159.c,1,mistral_7b
codellama_13b-9239.c,0,codellama_13b
llama2-13B-19976.c,0,llama2
mistral_7b-7510.c,1,mistral_7b
gemma7b-13424.c,0,gemma7b
gpt4o_mini-26222.c,0,gpt4o_mini
gpt4o_mini-30489.c,1,gpt4o_mini
falcon180b-508.c,0,falcon180b
gemma7b-8862.c,1,gemma7b
mistral_7b-2783.c,1,mistral_7b
gemini_pro-12579.c,0,gemini_pro
llama2-13B-9418.c,1,llama2
gemma7b-18957.c,0,gemma7b
falcon2-11B-5293.c,1,falcon2
mistral_7b-4526.c,0,mistral_7b
mistral_7b-4601.c,1,mistral_7b
llama2-13B-8662.c,0,llama2
llama2-13B-11760.c,1,llama2
gpt35-71893.c,0,gpt35
codellama_13b-6179.c,1,codellama_13b
gemini_pro-6555.c,1,gemini_pro
gemma7b-43935.c,1,gemma7b
gpt4o_mini-26193.c,1,gpt4o_mini
codellama_13b-3295.c,1,codellama_13b
mistral_7b-3709.c,0,mistral_7b
codellama_13b-11045.c,0,codellama_13b
gpt35-6580.c,0,gpt35
mistral_7b-5177.c,1,mistral_7b
gemini_pro-35358.c,0,gemini_pro
codellama_13b-11674.c,1,codellama_13b
gpt4o_mini-9108.c,1,gpt4o_mini
gpt35-75962.c,1,gpt35
gpt4o_mini-32913.c,1,gpt4o_mini
llama2-13B-7801.c,1,llama2
gemma7b-41811.c,1,gemma7b
llama2-13B-5353.c,0,llama2
codellama_13b-3972.c,0,codellama_13b
gpt35-57962.c,0,gpt35
mistral_7b-9550.c,0,mistral_7b
mistral_7b-8371.c,1,mistral_7b
gemini_pro-2700.c,1,gemini_pro
falcon180b-6090.c,1,falcon180b
falcon2-11B-4108.c,1,falcon2
codellama_13b-5110.c,0,codellama_13b
gpt4o_mini-32917.c,1,gpt4o_mini
codellama_13b-11788.c,1,codellama_13b
gemini_pro-4998.c,0,gemini_pro
gemini_pro-39832.c,1,gemini_pro
gemini_pro-31480.c,0,gemini_pro
falcon2-11B-5051.c,0,falcon2
falcon180b-61188.c,1,falcon180b
gemma7b-2253.c,0,gemma7b
falcon180b-61995.c,0,falcon180b
gemma7b-46221.c,0,gemma7b
gpt4o_mini-6769.c,1,gpt4o_mini
gemini_pro-27867.c,0,gemini_pro
gemini_pro-3072.c,0,gemini_pro
falcon2-11B-520.c,1,falcon2
llama2-13B-6100.c,1,llama2
llama2-13B-2110.c,1,llama2
mistral_7b-529.c,0,mistral_7b
gemini_pro-10487.c,1,gemini_pro
gpt4o_mini-37879.c,1,gpt4o_mini
codellama_13b-9284.c,0,codellama_13b
gemini_pro-37400.c,1,gemini_pro
falcon2-11B-238.c,0,falcon2
gpt4o_mini-18531.c,1,gpt4o_mini
mistral_7b-658.c,0,mistral_7b
codellama_13b-1926.c,0,codellama_13b
gemma7b-42264.c,1,gemma7b
codellama_13b-4152.c,1,codellama_13b
llama2-13B-9525.c,0,llama2
gpt4o_mini-25151.c,1,gpt4o_mini
falcon180b-33798.c,1,falcon180b
falcon2-11B-4424.c,1,falcon2
codellama_13b-133.c,0,codellama_13b
gemma7b-27432.c,1,gemma7b
gemma7b-33846.c,0,gemma7b
falcon2-11B-7731.c,1,falcon2
llama2-13B-11050.c,1,llama2
gpt35-9803.c,1,gpt35
falcon2-11B-11697.c,1,falcon2
falcon2-11B-10531.c,1,falcon2
gpt35-53258.c,0,gpt35
llama2-13B-3976.c,1,llama2
gemini_pro-17856.c,0,gemini_pro
gemini_pro-5556.c,1,gemini_pro
mistral_7b-6525.c,0,mistral_7b
mistral_7b-3428.c,0,mistral_7b
falcon2-11B-8121.c,0,falcon2
gpt4o_mini-24337.c,0,gpt4o_mini
gpt35-31375.c,1,gpt35
mistral_7b-318.c,0,mistral_7b
llama2-13B-5103.c,1,llama2
gpt4o_mini-21029.c,1,gpt4o_mini
gpt4o_mini-29758.c,1,gpt4o_mini
codellama_13b-3596.c,0,codellama_13b
llama2-13B-14605.c,0,llama2
gpt35-17497.c,1,gpt35
gemma7b-27588.c,0,gemma7b
codellama_13b-7481.c,0,codellama_13b
falcon2-11B-8371.c,0,falcon2
codellama_13b-8338.c,0,codellama_13b
gpt35-57317.c,1,gpt35
gpt35-65628.c,1,gpt35
falcon2-11B-5676.c,0,falcon2
gpt35-31455.c,0,gpt35
gpt4o_mini-24908.c,0,gpt4o_mini
gemma7b-1686.c,0,gemma7b
mistral_7b-3350.c,1,mistral_7b
gpt35-9353.c,1,gpt35
gpt35-14058.c,1,gpt35
gpt4o_mini-28778.c,0,gpt4o_mini
mistral_7b-2012.c,0,mistral_7b
gemma7b-6946.c,1,gemma7b
falcon180b-19884.c,0,falcon180b
gemma7b-26809.c,1,gemma7b
falcon2-11B-166.c,0,falcon2
falcon180b-21808.c,1,falcon180b
gpt35-31077.c,1,gpt35
gpt35-49828.c,0,gpt35
gpt4o_mini-8799.c,0,gpt4o_mini
falcon2-11B-5499.c,1,falcon2
gpt35-3788.c,1,gpt35
gemma7b-4291.c,1,gemma7b
mistral_7b-6339.c,0,mistral_7b
gemini_pro-21359.c,1,gemini_pro
gpt4o_mini-21807.c,0,gpt4o_mini
gemma7b-24547.c,1,gemma7b
mistral_7b-8182.c,0,mistral_7b
falcon180b-40352.c,1,falcon180b
llama2-13B-18907.c,0,llama2
gemini_pro-20696.c,0,gemini_pro
gemini_pro-14388.c,0,gemini_pro
mistral_7b-6505.c,0,mistral_7b
codellama_13b-6317.c,1,codellama_13b
llama2-13B-10106.c,1,llama2
llama2-13B-9799.c,0,llama2
gpt4o_mini-4775.c,1,gpt4o_mini
gemini_pro-37934.c,1,gemini_pro
falcon2-11B-1366.c,1,falcon2
gemma7b-22856.c,0,gemma7b
llama2-13B-4581.c,1,llama2
gemma7b-11603.c,1,gemma7b
gpt4o_mini-9963.c,1,gpt4o_mini
falcon180b-13297.c,0,falcon180b
gpt35-40866.c,1,gpt35
gpt35-57002.c,1,gpt35
gemini_pro-10087.c,1,gemini_pro
falcon180b-55779.c,1,falcon180b
falcon2-11B-9773.c,1,falcon2
falcon2-11B-1399.c,0,falcon2
gemini_pro-8334.c,0,gemini_pro
gpt4o_mini-25364.c,1,gpt4o_mini
llama2-13B-3638.c,0,llama2
gpt4o_mini-12339.c,1,gpt4o_mini
falcon2-11B-11991.c,0,falcon2
llama2-13B-3984.c,0,llama2
gemini_pro-26097.c,0,gemini_pro
gemini_pro-38887.c,0,gemini_pro
mistral_7b-4359.c,1,mistral_7b
gemini_pro-14400.c,1,gemini_pro
falcon2-11B-8262.c,0,falcon2
gemini_pro-19570.c,0,gemini_pro
llama2-13B-6939.c,1,llama2
gemma7b-12448.c,0,gemma7b
codellama_13b-4664.c,1,codellama_13b
gemma7b-40040.c,1,gemma7b
llama2-13B-7949.c,1,llama2
gemma7b-40223.c,1,gemma7b
gemini_pro-21362.c,1,gemini_pro
gpt35-29338.c,1,gpt35
gpt35-12712.c,0,gpt35
gemma7b-39591.c,0,gemma7b
falcon180b-33998.c,0,falcon180b
gpt4o_mini-13828.c,0,gpt4o_mini
gpt4o_mini-10327.c,0,gpt4o_mini
gemini_pro-20455.c,1,gemini_pro
codellama_13b-10459.c,0,codellama_13b
falcon2-11B-5976.c,1,falcon2
gemini_pro-7996.c,0,gemini_pro
llama2-13B-13834.c,1,llama2
codellama_13b-3684.c,0,codellama_13b
gemma7b-37981.c,0,gemma7b
llama2-13B-18038.c,1,llama2
falcon2-11B-3176.c,0,falcon2
falcon180b-20265.c,0,falcon180b
falcon2-11B-6126.c,0,falcon2
falcon180b-44680.c,0,falcon180b
gpt35-71071.c,0,gpt35
gpt35-59018.c,1,gpt35
gemini_pro-23020.c,1,gemini_pro
gemma7b-34877.c,1,gemma7b
falcon180b-51442.c,0,falcon180b
gemma7b-20152.c,0,gemma7b
falcon2-11B-3578.c,0,falcon2
codellama_13b-9332.c,1,codellama_13b
codellama_13b-6877.c,0,codellama_13b
mistral_7b-9529.c,1,mistral_7b
llama2-13B-12793.c,0,llama2
falcon2-11B-9609.c,1,falcon2
falcon180b-47475.c,0,falcon180b
gpt4o_mini-4212.c,1,gpt4o_mini
falcon2-11B-9663.c,0,falcon2
gpt35-76119.c,0,gpt35
llama2-13B-5101.c,0,llama2
gemma7b-43781.c,0,gemma7b
falcon2-11B-3977.c,0,falcon2
gemma7b-33778.c,1,gemma7b
mistral_7b-3089.c,1,mistral_7b
falcon2-11B-11845.c,0,falcon2
gemma7b-46430.c,0,gemma7b
codellama_13b-11369.c,0,codellama_13b
codellama_13b-7416.c,1,codellama_13b
falcon2-11B-5256.c,0,falcon2
gemma7b-17162.c,1,gemma7b
falcon2-11B-7112.c,0,falcon2
codellama_13b-6491.c,1,codellama_13b
falcon2-11B-8609.c,1,falcon2
falcon2-11B-1074.c,1,falcon2
falcon180b-37444.c,1,falcon180b
gemma7b-15580.c,0,gemma7b
llama2-13B-2356.c,1,llama2
codellama_13b-11306.c,0,codellama_13b
gemma7b-14658.c,0,gemma7b
gpt35-68334.c,0,gpt35
mistral_7b-6512.c,1,mistral_7b
codellama_13b-5584.c,1,codellama_13b
mistral_7b-3125.c,1,mistral_7b
