file_name,vulnerability,model
codellama_13b-3828.c,0,codellama_13b
falcon2-11B-10261.c,0,falcon2
mistral_7b-7998.c,0,mistral_7b
gpt35-7542.c,0,gpt35
gpt35-72092.c,0,gpt35
codellama_13b-6821.c,0,codellama_13b
llama2-13B-4481.c,0,llama2
gemma7b-14179.c,1,gemma7b
gpt4o_mini-18704.c,0,gpt4o_mini
gemini_pro-38794.c,1,gemini_pro
falcon2-11B-3342.c,0,falcon2
codellama_13b-11222.c,0,codellama_13b
codellama_13b-7194.c,0,codellama_13b
llama2-13B-16671.c,0,llama2
llama2-13B-19172.c,0,llama2
gpt4o_mini-18919.c,0,gpt4o_mini
falcon180b-8953.c,0,falcon180b
gpt35-40338.c,0,gpt35
gpt4o_mini-7340.c,1,gpt4o_mini
falcon2-11B-5388.c,1,falcon2
gemini_pro-7483.c,0,gemini_pro
mistral_7b-9341.c,1,mistral_7b
codellama_13b-4767.c,0,codellama_13b
falcon2-11B-1116.c,1,falcon2
gpt4o_mini-11541.c,1,gpt4o_mini
mistral_7b-7909.c,0,mistral_7b
falcon180b-56480.c,0,falcon180b
llama2-13B-14297.c,0,llama2
gpt35-47188.c,0,gpt35
gpt35-32976.c,0,gpt35
llama2-13B-1982.c,1,llama2
gemini_pro-602.c,0,gemini_pro
gpt35-36954.c,0,gpt35
codellama_13b-5833.c,1,codellama_13b
gpt35-25591.c,0,gpt35
gemini_pro-22670.c,1,gemini_pro
gemini_pro-23322.c,0,gemini_pro
gemma7b-24057.c,0,gemma7b
falcon180b-50347.c,0,falcon180b
codellama_13b-133.c,0,codellama_13b
falcon180b-70610.c,0,falcon180b
llama2-13B-4225.c,1,llama2
gpt4o_mini-34278.c,0,gpt4o_mini
gemini_pro-1075.c,1,gemini_pro
llama2-13B-10625.c,0,llama2
gpt4o_mini-2964.c,1,gpt4o_mini
falcon2-11B-7476.c,1,falcon2
falcon180b-958.c,0,falcon180b
falcon2-11B-6207.c,1,falcon2
gpt35-35077.c,0,gpt35
gpt35-63883.c,1,gpt35
gemini_pro-2692.c,0,gemini_pro
gpt35-59161.c,1,gpt35
llama2-13B-17028.c,1,llama2
gpt35-42988.c,0,gpt35
codellama_13b-11783.c,0,codellama_13b
falcon2-11B-1513.c,0,falcon2
gemini_pro-25692.c,1,gemini_pro
gemini_pro-24070.c,1,gemini_pro
gpt35-23465.c,1,gpt35
gpt35-14606.c,0,gpt35
codellama_13b-9143.c,0,codellama_13b
llama2-13B-8590.c,0,llama2
gpt4o_mini-4108.c,1,gpt4o_mini
gemma7b-27763.c,1,gemma7b
gpt35-43002.c,1,gpt35
gemini_pro-38572.c,1,gemini_pro
codellama_13b-7843.c,1,codellama_13b
llama2-13B-13363.c,0,llama2
gemini_pro-5581.c,1,gemini_pro
gemma7b-36547.c,1,gemma7b
gpt35-11663.c,1,gpt35
falcon2-11B-9177.c,0,falcon2
gemini_pro-9690.c,0,gemini_pro
mistral_7b-5979.c,1,mistral_7b
gpt4o_mini-26619.c,0,gpt4o_mini
falcon2-11B-6907.c,0,falcon2
codellama_13b-9711.c,0,codellama_13b
gemma7b-23635.c,1,gemma7b
codellama_13b-3006.c,1,codellama_13b
gemma7b-7863.c,1,gemma7b
gpt35-75962.c,1,gpt35
gpt35-29022.c,1,gpt35
gemma7b-30288.c,1,gemma7b
falcon180b-14262.c,0,falcon180b
mistral_7b-6776.c,0,mistral_7b
mistral_7b-9219.c,1,mistral_7b
gemini_pro-10767.c,1,gemini_pro
gemma7b-23810.c,1,gemma7b
gpt35-9166.c,1,gpt35
gemma7b-28407.c,1,gemma7b
falcon180b-22856.c,0,falcon180b
falcon2-11B-2004.c,0,falcon2
falcon2-11B-11645.c,1,falcon2
mistral_7b-7137.c,1,mistral_7b
mistral_7b-3350.c,1,mistral_7b
llama2-13B-2536.c,0,llama2
gemini_pro-39860.c,0,gemini_pro
gpt35-31506.c,0,gpt35
mistral_7b-4613.c,1,mistral_7b
gpt35-20124.c,1,gpt35
falcon180b-33798.c,1,falcon180b
mistral_7b-7707.c,0,mistral_7b
falcon2-11B-4192.c,0,falcon2
falcon180b-27121.c,1,falcon180b
mistral_7b-9200.c,1,mistral_7b
gemma7b-40891.c,0,gemma7b
falcon2-11B-3108.c,1,falcon2
mistral_7b-5570.c,0,mistral_7b
gpt35-19065.c,1,gpt35
llama2-13B-12694.c,1,llama2
falcon180b-31773.c,0,falcon180b
mistral_7b-4691.c,0,mistral_7b
gpt35-41018.c,1,gpt35
falcon180b-4795.c,0,falcon180b
gpt4o_mini-4265.c,0,gpt4o_mini
gemini_pro-463.c,1,gemini_pro
llama2-13B-8831.c,1,llama2
gpt35-14525.c,0,gpt35
llama2-13B-8163.c,0,llama2
codellama_13b-8407.c,1,codellama_13b
codellama_13b-731.c,0,codellama_13b
mistral_7b-8554.c,1,mistral_7b
falcon2-11B-3842.c,0,falcon2
mistral_7b-3934.c,0,mistral_7b
falcon180b-38159.c,1,falcon180b
gpt4o_mini-16447.c,0,gpt4o_mini
gpt4o_mini-39010.c,1,gpt4o_mini
mistral_7b-6448.c,1,mistral_7b
gpt35-25035.c,1,gpt35
gemini_pro-14092.c,1,gemini_pro
llama2-13B-4846.c,1,llama2
falcon180b-64075.c,0,falcon180b
codellama_13b-9678.c,1,codellama_13b
gemini_pro-34763.c,1,gemini_pro
gemini_pro-24931.c,1,gemini_pro
falcon180b-23075.c,1,falcon180b
falcon180b-44599.c,0,falcon180b
mistral_7b-390.c,0,mistral_7b
falcon180b-52143.c,1,falcon180b
gemma7b-36621.c,1,gemma7b
codellama_13b-2005.c,0,codellama_13b
codellama_13b-6629.c,0,codellama_13b
falcon2-11B-9236.c,1,falcon2
codellama_13b-2998.c,1,codellama_13b
gemma7b-6082.c,1,gemma7b
llama2-13B-3773.c,0,llama2
mistral_7b-9147.c,1,mistral_7b
falcon2-11B-1727.c,0,falcon2
gpt35-34709.c,1,gpt35
falcon2-11B-8371.c,0,falcon2
mistral_7b-5119.c,0,mistral_7b
llama2-13B-10700.c,0,llama2
gpt4o_mini-1539.c,0,gpt4o_mini
falcon2-11B-6334.c,0,falcon2
llama2-13B-12386.c,1,llama2
mistral_7b-4843.c,0,mistral_7b
gpt4o_mini-4495.c,1,gpt4o_mini
llama2-13B-15131.c,1,llama2
llama2-13B-18517.c,1,llama2
gpt35-71881.c,1,gpt35
gpt35-52222.c,1,gpt35
mistral_7b-2121.c,0,mistral_7b
gpt35-26468.c,1,gpt35
codellama_13b-8300.c,1,codellama_13b
gemini_pro-25026.c,0,gemini_pro
gemma7b-27983.c,0,gemma7b
gemini_pro-30130.c,1,gemini_pro
gemini_pro-9100.c,1,gemini_pro
gemini_pro-10513.c,0,gemini_pro
mistral_7b-1580.c,0,mistral_7b
codellama_13b-2416.c,1,codellama_13b
falcon180b-34982.c,1,falcon180b
gpt35-33660.c,1,gpt35
mistral_7b-937.c,0,mistral_7b
gpt4o_mini-6865.c,0,gpt4o_mini
falcon2-11B-1225.c,0,falcon2
llama2-13B-19961.c,1,llama2
gpt4o_mini-32679.c,0,gpt4o_mini
llama2-13B-17110.c,0,llama2
gemini_pro-7679.c,1,gemini_pro
gpt4o_mini-129.c,0,gpt4o_mini
gemini_pro-12233.c,1,gemini_pro
gemini_pro-27983.c,0,gemini_pro
falcon2-11B-10926.c,1,falcon2
falcon180b-37128.c,0,falcon180b
falcon180b-18814.c,0,falcon180b
gpt4o_mini-24961.c,1,gpt4o_mini
llama2-13B-10668.c,0,llama2
codellama_13b-3130.c,0,codellama_13b
gpt35-52161.c,0,gpt35
gpt4o_mini-20203.c,0,gpt4o_mini
gemini_pro-13230.c,0,gemini_pro
gpt4o_mini-21730.c,1,gpt4o_mini
mistral_7b-5897.c,0,mistral_7b
falcon180b-39497.c,1,falcon180b
gemini_pro-24378.c,0,gemini_pro
gpt35-12385.c,1,gpt35
gemini_pro-15257.c,1,gemini_pro
falcon2-11B-2192.c,0,falcon2
falcon180b-52912.c,1,falcon180b
gemma7b-24294.c,1,gemma7b
codellama_13b-7210.c,0,codellama_13b
gpt35-71945.c,1,gpt35
gpt35-55891.c,1,gpt35
falcon2-11B-10610.c,1,falcon2
gemma7b-23261.c,1,gemma7b
falcon180b-33794.c,0,falcon180b
mistral_7b-9921.c,0,mistral_7b
gpt35-39530.c,1,gpt35
gpt4o_mini-27597.c,0,gpt4o_mini
gpt35-21399.c,1,gpt35
codellama_13b-5184.c,1,codellama_13b
mistral_7b-8513.c,1,mistral_7b
codellama_13b-7785.c,1,codellama_13b
mistral_7b-7721.c,0,mistral_7b
gemma7b-39797.c,0,gemma7b
gemma7b-16688.c,1,gemma7b
gemini_pro-31404.c,1,gemini_pro
gpt4o_mini-36605.c,0,gpt4o_mini
falcon180b-22169.c,0,falcon180b
falcon180b-53805.c,1,falcon180b
llama2-13B-10425.c,1,llama2
llama2-13B-8811.c,1,llama2
gemma7b-44758.c,0,gemma7b
falcon180b-5803.c,1,falcon180b
gpt35-25345.c,1,gpt35
gemini_pro-12353.c,0,gemini_pro
llama2-13B-11889.c,0,llama2
codellama_13b-11037.c,1,codellama_13b
gemma7b-16278.c,1,gemma7b
falcon2-11B-689.c,0,falcon2
gemini_pro-4493.c,0,gemini_pro
falcon180b-19400.c,1,falcon180b
gemma7b-12351.c,1,gemma7b
codellama_13b-11176.c,1,codellama_13b
gpt4o_mini-26338.c,1,gpt4o_mini
codellama_13b-6794.c,0,codellama_13b
falcon180b-52196.c,0,falcon180b
gpt4o_mini-25986.c,0,gpt4o_mini
falcon180b-42164.c,1,falcon180b
falcon180b-407.c,1,falcon180b
falcon180b-15624.c,1,falcon180b
mistral_7b-4080.c,1,mistral_7b
falcon2-11B-1161.c,1,falcon2
llama2-13B-15515.c,0,llama2
gemini_pro-10487.c,1,gemini_pro
gemma7b-29602.c,1,gemma7b
falcon180b-48717.c,0,falcon180b
falcon180b-11127.c,1,falcon180b
codellama_13b-4684.c,0,codellama_13b
codellama_13b-7780.c,1,codellama_13b
gemma7b-30272.c,0,gemma7b
mistral_7b-498.c,0,mistral_7b
gemini_pro-2728.c,0,gemini_pro
gpt4o_mini-23925.c,0,gpt4o_mini
mistral_7b-2589.c,1,mistral_7b
falcon2-11B-5783.c,0,falcon2
gemini_pro-20382.c,1,gemini_pro
codellama_13b-4683.c,0,codellama_13b
mistral_7b-5328.c,1,mistral_7b
llama2-13B-13289.c,0,llama2
llama2-13B-6475.c,1,llama2
falcon180b-33913.c,0,falcon180b
falcon180b-11045.c,1,falcon180b
mistral_7b-9268.c,1,mistral_7b
falcon180b-71586.c,1,falcon180b
gemma7b-366.c,1,gemma7b
gpt4o_mini-36154.c,0,gpt4o_mini
gemma7b-40793.c,0,gemma7b
mistral_7b-7875.c,1,mistral_7b
mistral_7b-4253.c,1,mistral_7b
llama2-13B-1994.c,0,llama2
mistral_7b-6114.c,0,mistral_7b
codellama_13b-720.c,1,codellama_13b
gpt4o_mini-36135.c,1,gpt4o_mini
llama2-13B-13386.c,1,llama2
mistral_7b-8783.c,0,mistral_7b
codellama_13b-9320.c,1,codellama_13b
gemma7b-22014.c,0,gemma7b
mistral_7b-5836.c,0,mistral_7b
gpt4o_mini-14067.c,1,gpt4o_mini
falcon180b-54730.c,1,falcon180b
gpt4o_mini-7718.c,1,gpt4o_mini
mistral_7b-8452.c,0,mistral_7b
gemma7b-11721.c,0,gemma7b
gpt4o_mini-19149.c,0,gpt4o_mini
codellama_13b-9575.c,0,codellama_13b
gpt35-23659.c,1,gpt35
falcon2-11B-2704.c,0,falcon2
gpt35-56214.c,0,gpt35
gpt4o_mini-31788.c,0,gpt4o_mini
gemma7b-32011.c,1,gemma7b
gemini_pro-38887.c,0,gemini_pro
falcon180b-59714.c,1,falcon180b
gemma7b-256.c,0,gemma7b
falcon180b-11111.c,0,falcon180b
llama2-13B-11458.c,0,llama2
gemini_pro-27580.c,0,gemini_pro
mistral_7b-6848.c,0,mistral_7b
gpt35-36668.c,0,gpt35
gpt35-32121.c,0,gpt35
falcon2-11B-1703.c,0,falcon2
gemma7b-45045.c,0,gemma7b
falcon2-11B-11958.c,1,falcon2
gpt4o_mini-22991.c,0,gpt4o_mini
gpt4o_mini-25068.c,0,gpt4o_mini
mistral_7b-690.c,1,mistral_7b
gpt35-15949.c,0,gpt35
gemini_pro-23699.c,0,gemini_pro
falcon2-11B-5049.c,1,falcon2
gpt35-53415.c,0,gpt35
gpt4o_mini-34289.c,1,gpt4o_mini
gpt4o_mini-3805.c,0,gpt4o_mini
gpt4o_mini-38480.c,0,gpt4o_mini
gpt4o_mini-17695.c,0,gpt4o_mini
gpt4o_mini-21.c,0,gpt4o_mini
falcon180b-39772.c,0,falcon180b
gpt35-68918.c,1,gpt35
llama2-13B-2964.c,1,llama2
codellama_13b-542.c,0,codellama_13b
gpt4o_mini-17254.c,1,gpt4o_mini
gpt35-21654.c,0,gpt35
gpt4o_mini-30640.c,0,gpt4o_mini
gemma7b-9287.c,1,gemma7b
falcon180b-50551.c,0,falcon180b
falcon2-11B-9513.c,1,falcon2
falcon180b-25999.c,1,falcon180b
gpt35-43705.c,1,gpt35
mistral_7b-6209.c,1,mistral_7b
gemini_pro-9840.c,1,gemini_pro
mistral_7b-3326.c,0,mistral_7b
gemma7b-43753.c,0,gemma7b
codellama_13b-7363.c,1,codellama_13b
gemma7b-20667.c,0,gemma7b
codellama_13b-4427.c,1,codellama_13b
falcon180b-53186.c,0,falcon180b
gpt35-11471.c,1,gpt35
llama2-13B-15840.c,0,llama2
mistral_7b-274.c,1,mistral_7b
gpt4o_mini-27366.c,0,gpt4o_mini
llama2-13B-10898.c,0,llama2
gemini_pro-14524.c,1,gemini_pro
gemini_pro-16199.c,0,gemini_pro
falcon180b-23802.c,0,falcon180b
mistral_7b-8821.c,1,mistral_7b
gemma7b-29213.c,1,gemma7b
codellama_13b-9383.c,0,codellama_13b
gpt4o_mini-29426.c,1,gpt4o_mini
gpt35-67997.c,0,gpt35
gemma7b-45140.c,0,gemma7b
llama2-13B-17669.c,0,llama2
llama2-13B-4394.c,1,llama2
gpt35-17047.c,1,gpt35
gpt35-53610.c,0,gpt35
gpt35-59299.c,0,gpt35
gemini_pro-3072.c,0,gemini_pro
gemini_pro-191.c,0,gemini_pro
gemma7b-24437.c,1,gemma7b
gemma7b-23674.c,0,gemma7b
gemma7b-27783.c,0,gemma7b
falcon180b-36468.c,1,falcon180b
gpt35-46092.c,1,gpt35
falcon2-11B-6466.c,0,falcon2
gemma7b-41282.c,1,gemma7b
gemini_pro-21759.c,1,gemini_pro
codellama_13b-3508.c,1,codellama_13b
falcon180b-68848.c,1,falcon180b
falcon2-11B-9373.c,0,falcon2
codellama_13b-8399.c,1,codellama_13b
gemini_pro-14834.c,1,gemini_pro
falcon2-11B-4066.c,0,falcon2
gemma7b-13631.c,1,gemma7b
mistral_7b-4680.c,1,mistral_7b
gemini_pro-39975.c,1,gemini_pro
gpt35-6209.c,1,gpt35
llama2-13B-10693.c,0,llama2
gemini_pro-6555.c,1,gemini_pro
gpt4o_mini-16103.c,1,gpt4o_mini
gemini_pro-15694.c,1,gemini_pro
llama2-13B-559.c,0,llama2
gpt35-44435.c,1,gpt35
falcon2-11B-9437.c,0,falcon2
gemini_pro-9035.c,1,gemini_pro
gemma7b-19138.c,1,gemma7b
falcon180b-68620.c,1,falcon180b
gemini_pro-22970.c,1,gemini_pro
gpt4o_mini-28183.c,1,gpt4o_mini
gpt4o_mini-27613.c,0,gpt4o_mini
falcon2-11B-9985.c,0,falcon2
gemini_pro-2766.c,0,gemini_pro
gemma7b-37358.c,0,gemma7b
gemma7b-32843.c,0,gemma7b
gemini_pro-15839.c,1,gemini_pro
falcon180b-36187.c,1,falcon180b
mistral_7b-6193.c,1,mistral_7b
gemma7b-29038.c,1,gemma7b
codellama_13b-5244.c,0,codellama_13b
gpt35-60013.c,0,gpt35
falcon2-11B-8081.c,0,falcon2
mistral_7b-977.c,0,mistral_7b
falcon180b-22952.c,1,falcon180b
gpt4o_mini-30744.c,1,gpt4o_mini
mistral_7b-8841.c,1,mistral_7b
gpt35-75491.c,0,gpt35
gpt4o_mini-20407.c,0,gpt4o_mini
gemma7b-800.c,1,gemma7b
mistral_7b-7101.c,1,mistral_7b
gemma7b-32112.c,1,gemma7b
gpt4o_mini-18429.c,0,gpt4o_mini
codellama_13b-5014.c,1,codellama_13b
gemini_pro-8404.c,0,gemini_pro
llama2-13B-1380.c,1,llama2
llama2-13B-6621.c,1,llama2
llama2-13B-13673.c,0,llama2
falcon2-11B-339.c,1,falcon2
falcon2-11B-5803.c,0,falcon2
gpt4o_mini-9639.c,1,gpt4o_mini
gpt4o_mini-3047.c,0,gpt4o_mini
mistral_7b-2631.c,1,mistral_7b
gpt35-70312.c,0,gpt35
gemini_pro-19707.c,1,gemini_pro
mistral_7b-226.c,1,mistral_7b
llama2-13B-10912.c,1,llama2
gemma7b-24227.c,0,gemma7b
falcon2-11B-8171.c,0,falcon2
codellama_13b-6511.c,1,codellama_13b
falcon2-11B-9187.c,1,falcon2
gpt4o_mini-20492.c,1,gpt4o_mini
gemini_pro-33885.c,1,gemini_pro
gemma7b-25603.c,0,gemma7b
gemini_pro-9680.c,0,gemini_pro
codellama_13b-1071.c,0,codellama_13b
llama2-13B-11132.c,1,llama2
gemini_pro-1492.c,1,gemini_pro
falcon180b-62173.c,1,falcon180b
gpt4o_mini-32527.c,1,gpt4o_mini
gemini_pro-2455.c,1,gemini_pro
gemini_pro-20983.c,0,gemini_pro
gemini_pro-12052.c,0,gemini_pro
falcon2-11B-8035.c,1,falcon2
llama2-13B-5737.c,1,llama2
llama2-13B-19364.c,1,llama2
codellama_13b-683.c,0,codellama_13b
falcon180b-61201.c,0,falcon180b
mistral_7b-4256.c,0,mistral_7b
falcon2-11B-8888.c,0,falcon2
gemma7b-34240.c,1,gemma7b
falcon180b-1669.c,1,falcon180b
gemma7b-41265.c,1,gemma7b
gpt35-12346.c,0,gpt35
codellama_13b-11508.c,0,codellama_13b
falcon180b-317.c,0,falcon180b
codellama_13b-8252.c,0,codellama_13b
llama2-13B-16538.c,1,llama2
codellama_13b-4697.c,1,codellama_13b
codellama_13b-3430.c,0,codellama_13b
falcon180b-5856.c,1,falcon180b
gemma7b-12626.c,1,gemma7b
falcon180b-15355.c,1,falcon180b
gemma7b-22272.c,1,gemma7b
codellama_13b-1955.c,0,codellama_13b
falcon2-11B-940.c,0,falcon2
gpt35-15422.c,0,gpt35
gpt4o_mini-23581.c,1,gpt4o_mini
gemma7b-45167.c,0,gemma7b
gpt4o_mini-39054.c,0,gpt4o_mini
gpt4o_mini-7375.c,0,gpt4o_mini
gemma7b-25092.c,1,gemma7b
falcon2-11B-5157.c,1,falcon2
mistral_7b-3727.c,1,mistral_7b
gemma7b-29921.c,0,gemma7b
gemma7b-46382.c,1,gemma7b
llama2-13B-14683.c,1,llama2
falcon2-11B-7688.c,0,falcon2
gpt4o_mini-7452.c,0,gpt4o_mini
gpt4o_mini-4191.c,1,gpt4o_mini
mistral_7b-7231.c,1,mistral_7b
gemma7b-46221.c,0,gemma7b
gemini_pro-5957.c,1,gemini_pro
gpt4o_mini-39553.c,0,gpt4o_mini
gemini_pro-37481.c,0,gemini_pro
gemma7b-34816.c,1,gemma7b
mistral_7b-4818.c,0,mistral_7b
gemma7b-18952.c,0,gemma7b
llama2-13B-6886.c,0,llama2
falcon2-11B-11697.c,1,falcon2
llama2-13B-9914.c,1,llama2
gemini_pro-31613.c,1,gemini_pro
falcon2-11B-2075.c,0,falcon2
mistral_7b-1718.c,0,mistral_7b
codellama_13b-6704.c,0,codellama_13b
codellama_13b-882.c,0,codellama_13b
falcon2-11B-4032.c,1,falcon2
gpt35-55557.c,1,gpt35
gpt4o_mini-28633.c,0,gpt4o_mini
codellama_13b-843.c,0,codellama_13b
falcon2-11B-10656.c,0,falcon2
gemini_pro-12310.c,1,gemini_pro
mistral_7b-7251.c,0,mistral_7b
mistral_7b-5563.c,0,mistral_7b
gemini_pro-26043.c,1,gemini_pro
gpt35-25059.c,1,gpt35
llama2-13B-3391.c,1,llama2
gpt4o_mini-35595.c,0,gpt4o_mini
mistral_7b-3659.c,0,mistral_7b
gpt35-55537.c,0,gpt35
falcon180b-55000.c,1,falcon180b
falcon2-11B-6418.c,1,falcon2
codellama_13b-3295.c,1,codellama_13b
gpt35-68124.c,1,gpt35
gemini_pro-33435.c,1,gemini_pro
llama2-13B-14098.c,0,llama2
codellama_13b-6258.c,1,codellama_13b
codellama_13b-11556.c,0,codellama_13b
falcon180b-50702.c,0,falcon180b
codellama_13b-11003.c,1,codellama_13b
gemma7b-18904.c,1,gemma7b
falcon2-11B-5140.c,0,falcon2
gemini_pro-5556.c,1,gemini_pro
gpt4o_mini-11638.c,1,gpt4o_mini
llama2-13B-15576.c,0,llama2
gpt35-44237.c,0,gpt35
llama2-13B-16824.c,1,llama2
gemma7b-4467.c,0,gemma7b
gemma7b-25775.c,0,gemma7b
gemma7b-24132.c,0,gemma7b
gemini_pro-12797.c,0,gemini_pro
gemini_pro-35700.c,1,gemini_pro
llama2-13B-6105.c,1,llama2
gpt35-53386.c,1,gpt35
gemma7b-1087.c,0,gemma7b
codellama_13b-8269.c,1,codellama_13b
llama2-13B-17403.c,0,llama2
gpt35-37400.c,1,gpt35
llama2-13B-19313.c,1,llama2
gemini_pro-14440.c,1,gemini_pro
falcon180b-26988.c,0,falcon180b
llama2-13B-4612.c,1,llama2
falcon180b-66793.c,0,falcon180b
llama2-13B-10563.c,1,llama2
gemini_pro-10093.c,0,gemini_pro
gpt35-38923.c,1,gpt35
codellama_13b-7957.c,1,codellama_13b
gemini_pro-7023.c,0,gemini_pro
gpt35-13270.c,0,gpt35
falcon180b-49944.c,1,falcon180b
mistral_7b-1140.c,1,mistral_7b
falcon180b-51317.c,0,falcon180b
gemini_pro-36787.c,0,gemini_pro
llama2-13B-15479.c,0,llama2
gpt4o_mini-26868.c,1,gpt4o_mini
llama2-13B-6693.c,0,llama2
gpt4o_mini-10139.c,1,gpt4o_mini
llama2-13B-6142.c,1,llama2
gemma7b-3356.c,1,gemma7b
llama2-13B-15822.c,1,llama2
gpt35-38258.c,0,gpt35
gpt4o_mini-39854.c,0,gpt4o_mini
gpt35-46561.c,0,gpt35
gpt4o_mini-13568.c,0,gpt4o_mini
codellama_13b-10154.c,0,codellama_13b
gemini_pro-20313.c,1,gemini_pro
gemini_pro-7668.c,1,gemini_pro
gpt35-77868.c,1,gpt35
llama2-13B-19658.c,1,llama2
llama2-13B-7629.c,1,llama2
llama2-13B-11970.c,1,llama2
falcon2-11B-2303.c,0,falcon2
gemini_pro-22931.c,1,gemini_pro
gemma7b-46918.c,0,gemma7b
falcon2-11B-261.c,0,falcon2
falcon2-11B-6966.c,0,falcon2
gemini_pro-28157.c,1,gemini_pro
gemini_pro-26634.c,1,gemini_pro
llama2-13B-7386.c,0,llama2
falcon2-11B-790.c,0,falcon2
gpt35-64866.c,1,gpt35
gpt4o_mini-31093.c,0,gpt4o_mini
gpt35-9586.c,0,gpt35
gemini_pro-15617.c,0,gemini_pro
gpt35-63676.c,0,gpt35
codellama_13b-5514.c,1,codellama_13b
codellama_13b-9860.c,0,codellama_13b
falcon180b-13467.c,1,falcon180b
gemini_pro-13789.c,1,gemini_pro
llama2-13B-14709.c,1,llama2
llama2-13B-7779.c,0,llama2
falcon180b-49542.c,0,falcon180b
gemini_pro-2949.c,1,gemini_pro
falcon180b-7879.c,0,falcon180b
codellama_13b-6865.c,0,codellama_13b
falcon2-11B-2379.c,1,falcon2
gpt4o_mini-25891.c,0,gpt4o_mini
gemini_pro-16923.c,1,gemini_pro
gemini_pro-38409.c,0,gemini_pro
falcon180b-7833.c,0,falcon180b
mistral_7b-200.c,0,mistral_7b
gemini_pro-34681.c,1,gemini_pro
llama2-13B-1388.c,1,llama2
gemma7b-27249.c,1,gemma7b
mistral_7b-8796.c,0,mistral_7b
falcon2-11B-3311.c,1,falcon2
gemini_pro-28848.c,0,gemini_pro
gemma7b-36044.c,1,gemma7b
gemini_pro-30978.c,1,gemini_pro
codellama_13b-8872.c,1,codellama_13b
codellama_13b-8277.c,1,codellama_13b
mistral_7b-111.c,0,mistral_7b
gemini_pro-15061.c,1,gemini_pro
falcon2-11B-7931.c,1,falcon2
mistral_7b-2198.c,0,mistral_7b
llama2-13B-548.c,0,llama2
llama2-13B-2900.c,1,llama2
codellama_13b-8782.c,0,codellama_13b
gemini_pro-23189.c,1,gemini_pro
gpt35-55563.c,1,gpt35
gemini_pro-17478.c,0,gemini_pro
mistral_7b-2248.c,0,mistral_7b
falcon180b-65579.c,0,falcon180b
gpt35-46175.c,0,gpt35
codellama_13b-2812.c,0,codellama_13b
gemini_pro-22718.c,1,gemini_pro
gemini_pro-24595.c,0,gemini_pro
codellama_13b-8964.c,0,codellama_13b
mistral_7b-9090.c,1,mistral_7b
falcon2-11B-20.c,1,falcon2
gpt35-8645.c,0,gpt35
falcon180b-59486.c,1,falcon180b
llama2-13B-12289.c,1,llama2
gemma7b-39387.c,1,gemma7b
gpt4o_mini-28509.c,1,gpt4o_mini
llama2-13B-14924.c,0,llama2
gpt35-22472.c,0,gpt35
codellama_13b-8714.c,1,codellama_13b
gemma7b-16749.c,1,gemma7b
mistral_7b-1594.c,0,mistral_7b
mistral_7b-3513.c,0,mistral_7b
falcon2-11B-10126.c,0,falcon2
falcon180b-5923.c,0,falcon180b
gpt35-68194.c,0,gpt35
codellama_13b-9716.c,1,codellama_13b
gpt35-27997.c,0,gpt35
gpt35-65442.c,0,gpt35
falcon2-11B-1294.c,0,falcon2
codellama_13b-946.c,1,codellama_13b
gemma7b-35219.c,1,gemma7b
gpt4o_mini-4593.c,0,gpt4o_mini
gpt4o_mini-23777.c,1,gpt4o_mini
falcon2-11B-10826.c,1,falcon2
gpt4o_mini-12265.c,0,gpt4o_mini
mistral_7b-4971.c,1,mistral_7b
gpt4o_mini-26225.c,0,gpt4o_mini
falcon2-11B-993.c,0,falcon2
gpt4o_mini-28485.c,0,gpt4o_mini
falcon2-11B-4052.c,0,falcon2
mistral_7b-7367.c,1,mistral_7b
llama2-13B-16608.c,1,llama2
gpt35-72066.c,1,gpt35
gpt35-44514.c,0,gpt35
llama2-13B-10529.c,1,llama2
gemini_pro-28001.c,0,gemini_pro
mistral_7b-5422.c,1,mistral_7b
gemini_pro-7468.c,1,gemini_pro
codellama_13b-8296.c,0,codellama_13b
falcon180b-1025.c,1,falcon180b
falcon180b-9083.c,0,falcon180b
mistral_7b-764.c,0,mistral_7b
falcon2-11B-5067.c,1,falcon2
falcon2-11B-5804.c,0,falcon2
codellama_13b-8418.c,1,codellama_13b
llama2-13B-14729.c,1,llama2
gemini_pro-18681.c,1,gemini_pro
gpt35-16106.c,1,gpt35
gemini_pro-31712.c,1,gemini_pro
falcon2-11B-8911.c,0,falcon2
falcon180b-22383.c,1,falcon180b
codellama_13b-2715.c,1,codellama_13b
mistral_7b-9070.c,0,mistral_7b
gpt4o_mini-28524.c,1,gpt4o_mini
mistral_7b-4285.c,0,mistral_7b
llama2-13B-14598.c,1,llama2
gpt4o_mini-24805.c,0,gpt4o_mini
llama2-13B-1695.c,0,llama2
gpt4o_mini-34712.c,1,gpt4o_mini
falcon180b-33922.c,0,falcon180b
llama2-13B-15884.c,1,llama2
gemini_pro-5172.c,1,gemini_pro
gpt35-25078.c,0,gpt35
gemini_pro-17382.c,0,gemini_pro
gpt4o_mini-6578.c,0,gpt4o_mini
gpt35-39508.c,1,gpt35
gemini_pro-23360.c,0,gemini_pro
falcon2-11B-5396.c,0,falcon2
falcon2-11B-5027.c,0,falcon2
llama2-13B-14446.c,1,llama2
codellama_13b-1058.c,1,codellama_13b
